dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,compressed_score_space,compressed_dir_rank1,compressed_fpir,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.97268907563,0.000592417061611,1024,0,50,51200,1024,0.00444653418923,224894.25639,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.97268907563,0.000592417061611,1536,0,50,76800,1536,0.0128488447273,77828.0087607,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_32,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.957983193277,0.0219194312796,128,0,50,6400,128,0.00503401109211,198648.747828,7,0.00323475046211,37,0.0170979667283
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_64,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.97268907563,0.00236966824645,256,0,50,12800,256,0.00607148797855,164704.270771,0,0,3,0.00138632162662
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_128,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.97268907563,0.00118483412322,512,0,50,25600,512,0.00404902958086,246972.757307,0,0,1,0.000462107208872
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.97268907563,0.000592417061611,1024,0,50,51200,1024,0.00444653418923,224894.25639,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.97268907563,0.000592417061611,1536,0,50,76800,1536,0.0128488447273,77828.0087607,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.932773109244,0.0254739336493,8,524288,50,524688,10493.76,0.0133645563721,74824.7807226,19,0.00878003696858,42,0.0194085027726
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.968487394958,0.00177725118483,16,524288,50,525088,10501.76,0.0133231977714,75057.0559082,2,0.000924214417745,2,0.000924214417745
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.97268907563,0.00177725118483,32,524288,50,525888,10517.76,0.0184010628487,54344.6869466,0,0,2,0.000924214417745
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.97268907563,0.00118483412322,64,524288,50,527488,10549.76,0.0253822088682,39397.6743786,0,0,1,0.000462107208872
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.97268907563,0.000592417061611,128,524288,50,530688,10613.76,0.0509668669131,19620.590014,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.399159663866,0.00236966824645,8,524288,50,524688,10493.76,0.0310231515769,32233.9913635,273,0.126155268022,3,0.00138632162662
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.413865546218,0,16,524288,50,525088,10501.76,0.00846303141695,118160.969838,267,0.123382624769,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.710084033613,0.000592417061611,32,524288,50,525888,10517.76,0.00642449167353,155654.338244,125,0.0577634011091,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.957983193277,0.000592417061611,64,524288,50,527488,10549.76,0.0118993530509,84038.1822205,7,0.00323475046211,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.97268907563,0.000592417061611,128,524288,50,530688,10613.76,0.00635947319178,157245.729299,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.598739495798,0.0225118483412,8,524288,50,524688,10493.76,0.0310231515769,32233.9913635,172,0.0794824399261,37,0.0170979667283
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.918067226891,0.0231042654028,16,524288,50,525088,10501.76,0.00846303141695,118160.969838,26,0.0120147874307,38,0.0175600739372
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.970588235294,0.00296208530806,32,524288,50,525888,10517.76,0.00642449167353,155654.338244,1,0.000462107208872,5,0.00231053604436
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.970588235294,0.0053317535545,64,524288,50,527488,10549.76,0.0118993530509,84038.1822205,0,0,8,0.00369685767098
lfw,magface-6931178ad2025e1b3799,20260801-R001-250c665b,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.97268907563,0.000592417061611,128,524288,50,530688,10613.76,0.00635947319178,157245.729299,0,0,0,0
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,frozen_origin,cosine_similarity,0.0100789434487,0.3895150161,128,0,3000,384000,128,0.216919755818,4609.99965739,44026,0.241689952185,21300,0.116930813191
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,frozen_origin,cosine_similarity,0.00668619565397,0.0749162121312,256,0,3000,768000,256,0.253520205974,3944.45877069,80730,0.443184251121,835,0.00458390746546
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,frozen_origin,cosine_similarity,0.00415404729987,0.0277321416836,512,0,3000,1536000,512,0.251040703451,3983.4177735,88611,0.486448652002,26,0.000142732448026
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,frozen_origin,cosine_similarity,0.00312794796683,0.017817243872,1024,0,3000,3072000,1024,0.246861562152,4050.8534066,90456,0.496577166102,3,1.64691286184e-05
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,frozen_origin,cosine_similarity,0.00312794796683,0.017809029375,1536,0,3000,4608000,1536,0.243994025,4098.46101764,90458,0.496588145521,3,1.64691286184e-05
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,recalibrated_compressed,cosine_similarity,0.0108071429754,0.454179536045,128,0,3000,384000,128,0.216919755818,4609.99965739,37267,0.204585005407,26324,0.144511113917
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,recalibrated_compressed,cosine_similarity,0.0151597901461,0.435499769994,256,0,3000,768000,256,0.253520205974,3944.45877069,35049,0.192408829649,20964,0.115086270785
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,recalibrated_compressed,cosine_similarity,0.0178408884034,0.424163764211,512,0,3000,1536000,512,0.251040703451,3983.4177735,33239,0.182472455382,17228,0.094576715946
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,recalibrated_compressed,cosine_similarity,0.019380037403,0.430234277453,1024,0,3000,3072000,1024,0.246861562152,4050.8534066,31399,0.17237138983,16619,0.0912334828364
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,recalibrated_compressed,cosine_similarity,0.019380037403,0.430217848459,1536,0,3000,4608000,1536,0.243994025,4098.46101764,31401,0.172382369249,16617,0.0912225034173
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_32,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.0190821375966,0.966205559572,128,0,3000,384000,128,0.349025472801,2865.12039357,0,0,82360,0.452132477671
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_64,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.0222762855204,0.771981993823,256,0,3000,768000,256,0.279611223162,3576.3943546,0,0,47840,0.262627704368
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_128,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.0202571868328,0.60190904909,512,0,3000,1536000,512,0.314672775433,3177.9044076,0,0,17296,0.0949500161946
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.0178905383712,0.506974107906,1024,0,3000,3072000,1024,0.250058049287,3999.07142703,0,0,50,0.000274485476973
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_reconstruction_cosine,frozen_origin,cosine_similarity,0.0178905383712,0.506678386016,1536,0,3000,4608000,1536,0.26549856499,3766.49870043,0,0,5,2.74485476973e-05
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_32,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.00964864372838,0.440855622002,128,0,3000,384000,128,0.349025472801,2865.12039357,18871,0.103596308719,6523,0.035809375326
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_64,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0136206411466,0.447870802392,256,0,3000,768000,256,0.279611223162,3576.3943546,12979,0.0712509401128,2222,0.0121981345967
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_128,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0165996392102,0.483686009069,512,0,3000,1536000,512,0.314672775433,3177.9044076,5081,0.02789321417,838,0.00460037659407
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_256,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0178905383712,0.506604455543,1024,0,3000,3072000,1024,0.250058049287,3999.07142703,12,6.58765144736e-05,1,5.48970953947e-06
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pca,pca_384,pca_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0178905383712,0.506670171519,1536,0,3000,4608000,1536,0.26549856499,3766.49870043,0,0,1,5.48970953947e-06
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.00268109825729,0.197887231386,8,524288,3000,548288,182.762666667,0.011158932032,89614.3105035,56963,0.312710324497,31,0.000170180995724
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.00307829799911,0.207120325951,16,524288,3000,572288,190.762666667,0.0169140811049,59122.3368149,55439,0.304344007159,5,2.74485476973e-05
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.00575939625639,0.243362686469,32,524288,3000,620288,206.762666667,0.0347461415577,28780.1740041,48564,0.266602254075,4,2.19588381579e-05
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.00999619350247,0.335217191299,64,524288,3000,716288,238.762666667,0.0490565796914,20384.6253916,31628,0.173628533314,49,0.000268995767434
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_adc_exhaustive,recalibrated_compressed,negative_squared_l2_adc,0.0161527895007,0.467109154235,128,524288,3000,908288,302.762666667,0.115832475475,8633.15746212,7592,0.0416778748236,362,0.00198727485329
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.00756334508383,0.970748176382,8,524288,3000,548288,182.762666667,0.240708536498,4154.40189429,26,0.000142732448026,82986,0.455569035842
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.00969829369611,0.839078004863,16,524288,3000,572288,190.762666667,0.238637551809,4190.45532616,164,0.000900312364473,59679,0.327620375606
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.0102444433411,0.645371952422,32,524288,3000,620288,206.762666667,0.246615703863,4054.89181887,2041,0.0112044971701,26882,0.14757437184
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.0109229929001,0.434932969705,64,524288,3000,716288,238.762666667,0.227488326682,4395.82995131,15825,0.0868746534621,2563,0.0140701255497
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,cosine_similarity,0.0151101401784,0.459050732733,128,524288,3000,908288,302.762666667,0.212207210734,4712.37521356,9622,0.0528219851888,845,0.00463880456085
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.00316104794532,0.352763356772,8,524288,3000,548288,182.762666667,0.240708536498,4154.40189429,35931,0.197250753463,6710,0.0368359510098
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.00350859771941,0.313695209305,16,524288,3000,572288,190.762666667,0.238637551809,4190.45532616,38413,0.21087621254,2435,0.0133674427286
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.00589179617033,0.372658868371,32,524288,3000,620288,206.762666667,0.246615703863,4054.89181887,27417,0.150511366444,2255,0.0123792950115
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0124455919104,0.501889334297,64,524288,3000,716288,238.762666667,0.227488326682,4395.82995131,7874,0.0432259729138,6836,0.0375276544118
survface,magface-6931178ad2025e1b3799,20260802-R001-9bccb0c1,step4_search_space_refresh,exploratory_dirty_evaluator,False,pq,pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,cosine_similarity,0.0171623388445,0.522598081094,128,524288,3000,908288,302.762666667,0.212207210734,4712.37521356,2379,0.0130600189944,5319,0.0291997650404
