split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
fit,q1,13153,0.1961260885124657,113,0.008591195924884058,-0.16631244122982025,-0.172691712975502,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q2,13448,0.20052487176428485,134,0.009964306960142772,-0.16326358914375305,-0.1636836917698381,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q3,13402,0.19983895979959443,134,0.009998507685420087,-0.15889625251293182,-0.1589154897630215,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q4,13528,0.20171776213765955,135,0.009979302188054406,-0.15736916661262512,-0.1576438216865063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q5,13533,0.20179231778599546,133,0.009827828271632305,-0.1825654698500671,-0.18289584577083584,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q1,5945,0.18717924498598912,59,0.00992430613961312,-0.16631244122982025,-0.166514493227005,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q2,6331,0.19933251471930985,60,0.00947717580161112,-0.16326358914375305,-0.1653660506010056,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q3,6337,0.19952142564780706,59,0.009310399242543791,-0.15889625251293182,-0.16156856000423428,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q4,6410,0.20181984194452315,61,0.00951638065522621,-0.15736916661262512,-0.16003001004457504,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q5,6738,0.21214697270237085,52,0.00771742356782428,-0.1825654698500671,-0.1970344223082063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q1,23170,0.19032989419727936,252,0.010876132930513595,-0.16631244122982025,-0.16354892507195468,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q2,24283,0.1994726292961819,286,0.011777786929127372,-0.16326358914375305,-0.15602777808904641,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q3,23909,0.19640040743904844,294,0.012296624701995065,-0.15889625251293182,-0.15013724982738497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q4,24555,0.20170697246500624,266,0.010832824272042354,-0.15736916661262512,-0.15427969664335253,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q5,25819,0.21209009660248407,235,0.00910182423796429,-0.1825654698500671,-0.1877786028385163,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q1,13621,0.20310449719670762,113,0.00829601350855297,-0.15674106776714325,-0.16535388231277473,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q2,13366,0.1993021591315758,133,0.009950620978602423,-0.14663119614124298,-0.1466879218816757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q3,13506,0.2013897172849815,135,0.009995557529986673,-0.15199586749076843,-0.15209168121218677,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q4,13445,0.2004801383752833,128,0.009520267757530681,-0.16401560604572296,-0.16619228601455688,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q5,13126,0.19572348801145176,107,0.008151759865914978,-0.3178800046443939,-0.33650926500558853,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q1,6223,0.19593211800636,62,0.009963040334243934,-0.15674106776714325,-0.15700138658285165,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q2,6141,0.19335033531689808,44,0.0071649568474189875,-0.14663119614124298,-0.16260181367397303,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q3,6293,0.1981360788388275,60,0.009534403305259813,-0.15199586749076843,-0.15278245806694032,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q4,6406,0.201693901325525,64,0.009990633780830472,-0.16401560604572296,-0.1648929521441463,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q5,6698,0.2108875665123894,66,0.009853687667960586,-0.3178800046443939,-0.319694686532021,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q1,23943,0.19667970033515147,262,0.01094265547341603,-0.15674106776714325,-0.1534988644719124,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q2,23041,0.18927022409147665,238,0.010329412785903389,-0.14663119614124298,-0.14511852264404362,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q3,23551,0.19345961753302227,295,0.012526007388221306,-0.15199586749076843,-0.14378558099269867,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q4,24220,0.19895511598869686,270,0.011147811725846408,-0.16401560604572296,-0.15949642047286033,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q5,26981,0.22163534205165275,200,0.007412623698157963,-0.3178800046443939,-0.3486020326614379,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,all,67064,1.0,3353,0.049997017774066566,-0.2572326064109802,-0.16601830109953897,[],False,global_safe,0.05,0
safety,all,31761,1.0,1564,0.04924278202827367,-0.2572326064109802,-0.16737176775932291,[],False,global_safe,0.05,0
test,all,121736,1.0,6320,0.05191562068738911,-0.2572326064109802,-0.15974194929003735,[],False,global_safe,0.05,0
fit,low,33340,0.49713706310390077,1553,0.046580683863227355,-0.24444222450256348,-0.16591583371162408,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,high,33724,0.5028629368960993,1682,0.04987545961333175,-0.26895894185226915,-0.1662162657082084,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,low,15435,0.4859733635590819,771,0.04995140913508261,-0.24444222450256348,-0.16410226166248326,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,high,16326,0.5140266364409181,764,0.04679652088692882,-0.26895894185226915,-0.1713884435594082,[0.5466472],False,fiqa_s_2bin,0.05,0
test,low,59311,0.48721002825786947,2978,0.05020991047191921,-0.24444222450256348,-0.15729655772447573,[0.5466472],False,fiqa_s_2bin,0.05,0
test,high,62425,0.5127899717421305,3162,0.05065278334000801,-0.26895894185226915,-0.16205725669860835,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,low,33776,0.5036383156387928,1589,0.04704523922311701,-0.23877234756946564,-0.1535227634012699,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,high,33288,0.4963616843612072,1662,0.04992790194664744,-0.2785229045013122,-0.18010478630661972,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,low,15462,0.48682346273731936,773,0.04999353253136722,-0.23877234756946564,-0.15780895262956623,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,high,16299,0.5131765372626806,728,0.044665316890606786,-0.2785229045013122,-0.17996792465448375,[0.5597402],False,fiqa_l_2bin,0.05,0
test,low,58468,0.4802852073339029,3161,0.0540637613737429,-0.23877234756946564,-0.14728588670492132,[0.5597402],False,fiqa_l_2bin,0.05,0
test,high,63268,0.5197147926660971,2894,0.04574192324713915,-0.2785229045013122,-0.1774160142242906,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,q1,13153,0.1961260885124657,657,0.04995058161636129,-0.2525108754634857,-0.172691712975502,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q2,13448,0.20052487176428485,630,0.04684711481261154,-0.24259041249752045,-0.1636836917698381,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q3,13402,0.19983895979959443,631,0.047082524996269214,-0.24239800870418549,-0.1589154897630215,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q4,13528,0.20171776213765955,676,0.04997043169722058,-0.2527487576007843,-0.1576438216865063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q5,13533,0.20179231778599546,671,0.04958250203206976,-0.3175452509924128,-0.18289584577083584,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q1,5945,0.18717924498598912,296,0.04978973927670311,-0.2525108754634857,-0.166514493227005,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q2,6331,0.19933251471930985,316,0.04991312588848523,-0.24259041249752045,-0.1653660506010056,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q3,6337,0.19952142564780706,316,0.049865867129556575,-0.24239800870418549,-0.16156856000423428,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q4,6410,0.20181984194452315,306,0.047737909516380655,-0.2527487576007843,-0.16003001004457504,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q5,6738,0.21214697270237085,296,0.043929949539922825,-0.3175452509924128,-0.1970344223082063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q1,23170,0.19032989419727936,1235,0.05330168321104877,-0.2525108754634857,-0.16354892507195468,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q2,24283,0.1994726292961819,1231,0.05069390108306222,-0.24259041249752045,-0.15602777808904641,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q3,23909,0.19640040743904844,1211,0.05065038270107491,-0.24239800870418549,-0.15013724982738497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q4,24555,0.20170697246500624,1262,0.05139482793728365,-0.2527487576007843,-0.15427969664335253,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q5,25819,0.21209009660248407,1281,0.049614624888647894,-0.3175452509924128,-0.1877786028385163,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q1,13621,0.20310449719670762,640,0.04698627119888408,-0.24196170270442963,-0.16535388231277473,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q2,13366,0.1993021591315758,603,0.04511446954960347,-0.23725946247577667,-0.1466879218816757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q3,13506,0.2013897172849815,656,0.04857100547904635,-0.2304561287164688,-0.15209168121218677,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q4,13445,0.2004801383752833,672,0.04998140572703607,-0.2513684332370758,-0.16619228601455688,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q5,13126,0.19572348801145176,631,0.04807252780740515,-0.500624766914082,-0.33650926500558853,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q1,6223,0.19593211800636,311,0.04997589587015909,-0.24196170270442963,-0.15700138658285165,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q2,6141,0.19335033531689808,307,0.04999185800358248,-0.23725946247577667,-0.16260181367397303,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q3,6293,0.1981360788388275,314,0.04989671063085969,-0.2304561287164688,-0.15278245806694032,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q4,6406,0.201693901325525,265,0.04136746799875117,-0.2513684332370758,-0.1648929521441463,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q5,6698,0.2108875665123894,326,0.04867124514780532,-0.500624766914082,-0.319694686532021,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q1,23943,0.19667970033515147,1234,0.05153907196257779,-0.24196170270442963,-0.1534988644719124,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q2,23041,0.18927022409147665,1281,0.05559654528883295,-0.23725946247577667,-0.14511852264404362,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q3,23551,0.19345961753302227,1217,0.05167508810666214,-0.2304561287164688,-0.14378558099269867,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q4,24220,0.19895511598869686,1210,0.04995871180842279,-0.2513684332370758,-0.15949642047286033,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q5,26981,0.22163534205165275,1256,0.046551276824432004,-0.500624766914082,-0.3486020326614379,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,all,67064,1.0,6706,0.09999403554813313,-0.3192754089832306,-0.16601830109953897,[],False,global_safe,0.1,0
safety,all,31761,1.0,3175,0.09996536632977551,-0.3192754089832306,-0.16737176775932291,[],False,global_safe,0.1,0
test,all,121736,1.0,11951,0.0981714529802195,-0.3192754089832306,-0.15974194929003735,[],False,global_safe,0.1,0
fit,low,33340,0.49713706310390077,3195,0.09583083383323335,-0.29921624064445496,-0.16591583371162408,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,high,33724,0.5028629368960993,3368,0.0998695291187285,-0.3399766851196788,-0.1662162657082084,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,low,15435,0.4859733635590819,1543,0.09996760609005508,-0.29921624064445496,-0.16410226166248326,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,high,16326,0.5140266364409181,1535,0.09402180570868553,-0.3399766851196788,-0.1713884435594082,[0.5466472],False,fiqa_s_2bin,0.1,0
test,low,59311,0.48721002825786947,5653,0.09531115644652763,-0.29921624064445496,-0.15729655772447573,[0.5466472],False,fiqa_s_2bin,0.1,0
test,high,62425,0.5127899717421305,6087,0.09750901081297557,-0.3399766851196788,-0.16205725669860835,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,low,33776,0.5036383156387928,3190,0.09444576030317385,-0.2907121777534485,-0.1535227634012699,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,high,33288,0.4963616843612072,3320,0.09973564047104061,-0.3555496361229446,-0.18010478630661972,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,low,15462,0.48682346273731936,1546,0.09998706506273444,-0.2907121777534485,-0.15780895262956623,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,high,16299,0.5131765372626806,1498,0.09190747898644089,-0.3555496361229446,-0.17996792465448375,[0.5597402],False,fiqa_l_2bin,0.1,0
test,low,58468,0.4802852073339029,5861,0.10024286789354861,-0.2907121777534485,-0.14728588670492132,[0.5597402],False,fiqa_l_2bin,0.1,0
test,high,63268,0.5197147926660971,5488,0.08674211291648226,-0.3555496361229446,-0.1774160142242906,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,q1,13153,0.1961260885124657,1244,0.09457918345624572,-0.30473196506500244,-0.172691712975502,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q2,13448,0.20052487176428485,1274,0.09473527662105889,-0.29380330443382263,-0.1636836917698381,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q3,13402,0.19983895979959443,1326,0.09894045664826145,-0.30182555317878723,-0.1589154897630215,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q4,13528,0.20171776213765955,1352,0.09994086339444117,-0.3158498704433441,-0.1576438216865063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q5,13533,0.20179231778599546,1342,0.09916500406413951,-0.4085261641930294,-0.18289584577083584,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q1,5945,0.18717924498598912,594,0.09991589571068124,-0.30473196506500244,-0.166514493227005,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q2,6331,0.19933251471930985,633,0.09998420470699731,-0.29380330443382263,-0.1653660506010056,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q3,6337,0.19952142564780706,633,0.09988953763610542,-0.30182555317878723,-0.16156856000423428,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q4,6410,0.20181984194452315,607,0.09469578783151326,-0.3158498704433441,-0.16003001004457504,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q5,6738,0.21214697270237085,588,0.08726625111308994,-0.4085261641930294,-0.1970344223082063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q1,23170,0.19032989419727936,2272,0.09805783340526543,-0.30473196506500244,-0.16354892507195468,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q2,24283,0.1994726292961819,2262,0.09315158753037105,-0.29380330443382263,-0.15602777808904641,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q3,23909,0.19640040743904844,2307,0.09649086118198168,-0.30182555317878723,-0.15013724982738497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q4,24555,0.20170697246500624,2363,0.09623294644675219,-0.3158498704433441,-0.15427969664335253,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q5,25819,0.21209009660248407,2554,0.0989194004415353,-0.4085261641930294,-0.1877786028385163,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q1,13621,0.20310449719670762,1264,0.09279788561779605,-0.2930557429790497,-0.16535388231277473,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q2,13366,0.1993021591315758,1229,0.09194972317821337,-0.28860706090927124,-0.1466879218816757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q3,13506,0.2013897172849815,1348,0.09980749296608915,-0.2846558690071106,-0.15209168121218677,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q4,13445,0.2004801383752833,1344,0.09996281145407214,-0.31288427114486694,-0.16619228601455688,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q5,13126,0.19572348801145176,1268,0.0966021636446747,-0.5824292366808462,-0.33650926500558853,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q1,6223,0.19593211800636,622,0.09995179174031818,-0.2930557429790497,-0.15700138658285165,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q2,6141,0.19335033531689808,614,0.09998371600716496,-0.28860706090927124,-0.16260181367397303,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q3,6293,0.1981360788388275,629,0.0999523279834737,-0.2846558690071106,-0.15278245806694032,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q4,6406,0.201693901325525,558,0.08710583827661568,-0.31288427114486694,-0.1648929521441463,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q5,6698,0.2108875665123894,665,0.09928336816960287,-0.5824292366808462,-0.319694686532021,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q1,23943,0.19667970033515147,2283,0.09535145971682747,-0.2930557429790497,-0.1534988644719124,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q2,23041,0.18927022409147665,2385,0.10351113232932599,-0.28860706090927124,-0.14511852264404362,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q3,23551,0.19345961753302227,2317,0.09838223430002972,-0.2846558690071106,-0.14378558099269867,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q4,24220,0.19895511598869686,2268,0.09364161849710982,-0.31288427114486694,-0.15949642047286033,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q5,26981,0.22163534205165275,2643,0.09795782217115748,-0.5824292366808462,-0.3486020326614379,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,all,67064,1.0,13412,0.19998807109626626,-0.40792810916900635,-0.16601830109953897,[],False,global_safe,0.2,0
safety,all,31761,1.0,6297,0.19826201945782562,-0.40792810916900635,-0.16737176775932291,[],False,global_safe,0.2,0
test,all,121736,1.0,23466,0.19276138529276468,-0.40792810916900635,-0.15974194929003735,[],False,global_safe,0.2,0
fit,low,33340,0.49713706310390077,6575,0.19721055788842232,-0.3802553713321686,-0.16591583371162408,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,high,33724,0.5028629368960993,6733,0.19965010081840825,-0.4421519828305156,-0.1662162657082084,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,low,15435,0.4859733635590819,3087,0.2,-0.3802553713321686,-0.16410226166248326,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,high,16326,0.5140266364409181,3158,0.19343378659806443,-0.4421519828305156,-0.1713884435594082,[0.5466472],False,fiqa_s_2bin,0.2,0
test,low,59311,0.48721002825786947,11319,0.19084149651835242,-0.3802553713321686,-0.15729655772447573,[0.5466472],False,fiqa_s_2bin,0.2,0
test,high,62425,0.5127899717421305,12023,0.19259911894273127,-0.4421519828305156,-0.16205725669860835,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,low,33776,0.5036383156387928,6446,0.1908455708195168,-0.3658432066440582,-0.1535227634012699,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,high,33288,0.4963616843612072,6636,0.19935111751982695,-0.4682690566356707,-0.18010478630661972,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,low,15462,0.48682346273731936,3092,0.19997413012546889,-0.3658432066440582,-0.15780895262956623,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,high,16299,0.5131765372626806,3022,0.18541014786183202,-0.4682690566356707,-0.17996792465448375,[0.5597402],False,fiqa_l_2bin,0.2,0
test,low,58468,0.4802852073339029,11605,0.19848464117123896,-0.3658432066440582,-0.14728588670492132,[0.5597402],False,fiqa_l_2bin,0.2,0
test,high,63268,0.5197147926660971,11327,0.1790320541189859,-0.4682690566356707,-0.1774160142242906,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,q1,13153,0.1961260885124657,2531,0.19242758306089866,-0.37986889481544495,-0.172691712975502,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q2,13448,0.20052487176428485,2689,0.19995538370017846,-0.38045868277549744,-0.1636836917698381,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q3,13402,0.19983895979959443,2619,0.19541859423966573,-0.38455069065093994,-0.1589154897630215,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q4,13528,0.20171776213765955,2704,0.19988172678888233,-0.4081041417963855,-0.1576438216865063,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q5,13533,0.20179231778599546,2679,0.19796054090002216,-0.5325497187755968,-0.18289584577083584,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q1,5945,0.18717924498598912,1189,0.2,-0.37986889481544495,-0.166514493227005,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q2,6331,0.19933251471930985,1257,0.19854683304375295,-0.38045868277549744,-0.1653660506010056,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
