split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
fit,all,73447,1.0,3654,0.049750159979304806,-0.46736276149749756,-0.393830059170723,[],False,global_safe,0.05
safety,all,25378,1.0,1268,0.04996453621246749,-0.46736276149749756,-0.39440304160118106,[],False,global_safe,0.05
test,all,121736,1.0,5722,0.04700335151475324,-0.46736276149749756,-0.39379475563764604,[],False,global_safe,0.05
fit,low,36600,0.4983185153920514,1786,0.048797814207650274,-0.4513823091983795,-0.3822046375274657,[0.54886115],False,fiqa_s,0.05
fit,high,36847,0.5016814846079486,1779,0.048280728417510244,-0.4905516505241394,-0.4116813516616821,[0.54886115],False,fiqa_s,0.05
safety,low,12634,0.49783276853968006,631,0.04994459395282571,-0.4513823091983795,-0.38206758975982663,[0.54886115],False,fiqa_s,0.05
safety,high,12744,0.5021672314603199,637,0.049984306340238545,-0.4905516505241394,-0.4075035145878793,[0.54886115],False,fiqa_s,0.05
test,low,59869,0.4917937175527371,2760,0.04610065309258548,-0.4513823091983795,-0.38364528059959413,[0.54886115],False,fiqa_s,0.05
test,high,61867,0.508206282447263,2974,0.048070861687167635,-0.4905516505241394,-0.409745147228241,[0.54886115],False,fiqa_s,0.05
fit,low,36880,0.5021307881874004,1810,0.049078091106290675,-0.45231541991233826,-0.3840694040060045,[0.5589450499999999],False,fiqa_l,0.05
fit,high,36567,0.4978692118125996,1757,0.04804878715781989,-0.4871642291545868,-0.40685395836830146,[0.5589450499999999],False,fiqa_l,0.05
safety,low,12160,0.4791551737725589,608,0.05,-0.45231541991233826,-0.38632040232419973,[0.5589450499999999],False,fiqa_l,0.05
safety,high,13218,0.5208448262274411,660,0.04993191103041307,-0.4871642291545868,-0.4019069650769234,[0.5589450499999999],False,fiqa_l,0.05
test,low,58258,0.4785601629756194,2794,0.04795907858148237,-0.45231541991233826,-0.3848219895362854,[0.5589450499999999],False,fiqa_l,0.05
test,high,63478,0.5214398370243807,2791,0.04396798890954346,-0.4871642291545868,-0.40703243523836186,[0.5589450499999999],False,fiqa_l,0.05
fit,all,73447,1.0,7283,0.09915993845902488,-0.5147621035575867,-0.393830059170723,[],False,global_safe,0.1
safety,all,25378,1.0,2537,0.09996847663330444,-0.5147621035575867,-0.39440304160118106,[],False,global_safe,0.1
test,all,121736,1.0,11137,0.09148485246763488,-0.5147621035575867,-0.39379475563764604,[],False,global_safe,0.1
fit,low,36600,0.4983185153920514,3660,0.1,-0.49436983466148376,-0.3822046375274657,[0.54886115],False,fiqa_s,0.1
fit,high,36847,0.5016814846079486,3455,0.0937661139305778,-0.5408514738082886,-0.4116813516616821,[0.54886115],False,fiqa_s,0.1
safety,low,12634,0.49783276853968006,1230,0.09735634003482665,-0.49436983466148376,-0.38206758975982663,[0.54886115],False,fiqa_s,0.1
safety,high,12744,0.5021672314603199,1274,0.09996861268047709,-0.5408514738082886,-0.4075035145878793,[0.54886115],False,fiqa_s,0.1
test,low,59869,0.4917937175527371,5374,0.0897626484491139,-0.49436983466148376,-0.38364528059959413,[0.54886115],False,fiqa_s,0.1
test,high,61867,0.508206282447263,5661,0.09150273974816946,-0.5408514738082886,-0.409745147228241,[0.54886115],False,fiqa_s,0.1
fit,low,36880,0.5021307881874004,3688,0.1,-0.49594709277153015,-0.3840694040060045,[0.5589450499999999],False,fiqa_l,0.1
fit,high,36567,0.4978692118125996,3478,0.0951130800995433,-0.5408332347869873,-0.40685395836830146,[0.5589450499999999],False,fiqa_l,0.1
safety,low,12160,0.4791551737725589,1200,0.09868421052631579,-0.49594709277153015,-0.38632040232419973,[0.5589450499999999],False,fiqa_l,0.1
safety,high,13218,0.5208448262274411,1321,0.09993947647147829,-0.5408332347869873,-0.4019069650769234,[0.5589450499999999],False,fiqa_l,0.1
test,low,58258,0.4785601629756194,5585,0.09586666208932679,-0.49594709277153015,-0.3848219895362854,[0.5589450499999999],False,fiqa_l,0.1
test,high,63478,0.5214398370243807,5380,0.0847537729607108,-0.5408332347869873,-0.40703243523836186,[0.5589450499999999],False,fiqa_l,0.1
fit,all,73447,1.0,14587,0.19860579737770093,-0.5810174942016602,-0.393830059170723,[],False,global_safe,0.2
safety,all,25378,1.0,5075,0.19997635747497833,-0.5810174942016602,-0.39440304160118106,[],False,global_safe,0.2
test,all,121736,1.0,22111,0.181630741933364,-0.5810174942016602,-0.39379475563764604,[],False,global_safe,0.2
fit,low,36600,0.4983185153920514,7320,0.2,-0.5534966588020325,-0.3822046375274657,[0.54886115],False,fiqa_s,0.2
fit,high,36847,0.5016814846079486,7184,0.19496838277200315,-0.6176863312721252,-0.4116813516616821,[0.54886115],False,fiqa_s,0.2
safety,low,12634,0.49783276853968006,2504,0.19819534589203736,-0.5534966588020325,-0.38206758975982663,[0.54886115],False,fiqa_s,0.2
safety,high,12744,0.5021672314603199,2548,0.19993722536095418,-0.6176863312721252,-0.4075035145878793,[0.54886115],False,fiqa_s,0.2
test,low,59869,0.4917937175527371,10709,0.17887387462626736,-0.5534966588020325,-0.38364528059959413,[0.54886115],False,fiqa_s,0.2
test,high,61867,0.508206282447263,11572,0.18704640599996766,-0.6176863312721252,-0.409745147228241,[0.54886115],False,fiqa_s,0.2
fit,low,36880,0.5021307881874004,7309,0.19818329718004338,-0.5532550811767578,-0.3840694040060045,[0.5589450499999999],False,fiqa_l,0.2
fit,high,36567,0.4978692118125996,6817,0.18642491864249186,-0.6192094087600708,-0.40685395836830146,[0.5589450499999999],False,fiqa_l,0.2
safety,low,12160,0.4791551737725589,2432,0.2,-0.5532550811767578,-0.38632040232419973,[0.5589450499999999],False,fiqa_l,0.2
safety,high,13218,0.5208448262274411,2643,0.1999546073536087,-0.6192094087600708,-0.4019069650769234,[0.5589450499999999],False,fiqa_l,0.2
test,low,58258,0.4785601629756194,11061,0.1898623365031412,-0.5532550811767578,-0.3848219895362854,[0.5589450499999999],False,fiqa_l,0.2
test,high,63478,0.5214398370243807,10832,0.1706417971580705,-0.6192094087600708,-0.40703243523836186,[0.5589450499999999],False,fiqa_l,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.6367332339286804,-0.393830059170723,[],False,global_safe,0.3
safety,all,25378,1.0,7573,0.2984080699818741,-0.6367332339286804,-0.39440304160118106,[],False,global_safe,0.3
test,all,121736,1.0,33794,0.277600709732536,-0.6367332339286804,-0.39379475563764604,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.6027360558509827,-0.3822046375274657,[0.54886115],False,fiqa_s,0.3
fit,high,36847,0.5016814846079486,10855,0.29459657502646075,-0.6797698140144348,-0.4116813516616821,[0.54886115],False,fiqa_s,0.3
safety,low,12634,0.49783276853968006,3766,0.2980845337976888,-0.6027360558509827,-0.38206758975982663,[0.54886115],False,fiqa_s,0.3
safety,high,12744,0.5021672314603199,3823,0.29998430634023854,-0.6797698140144348,-0.4075035145878793,[0.54886115],False,fiqa_s,0.3
test,low,59869,0.4917937175527371,16260,0.27159297800197096,-0.6027360558509827,-0.38364528059959413,[0.54886115],False,fiqa_s,0.3
test,high,61867,0.508206282447263,17300,0.27963211405110966,-0.6797698140144348,-0.409745147228241,[0.54886115],False,fiqa_s,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.5999742150306702,-0.3840694040060045,[0.5589450499999999],False,fiqa_l,0.3
fit,high,36567,0.4978692118125996,10511,0.287444964038614,-0.6896248459815979,-0.40685395836830146,[0.5589450499999999],False,fiqa_l,0.3
safety,low,12160,0.4791551737725589,3589,0.29514802631578946,-0.5999742150306702,-0.38632040232419973,[0.5589450499999999],False,fiqa_l,0.3
safety,high,13218,0.5208448262274411,3965,0.29996973823573914,-0.6896248459815979,-0.4019069650769234,[0.5589450499999999],False,fiqa_l,0.3
test,low,58258,0.4785601629756194,16610,0.2851110577088125,-0.5999742150306702,-0.3848219895362854,[0.5589450499999999],False,fiqa_l,0.3
test,high,63478,0.5214398370243807,16973,0.26738397555058446,-0.6896248459815979,-0.40703243523836186,[0.5589450499999999],False,fiqa_l,0.3
