case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,target_fpir,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group,run_id,source_run_dir
gradcam-2a42531b176b6da75f20,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Mikhail_Youzhny:Mikhail_Youzhny_0002,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0344601273537,True,False,False,True,True,0.945483707522,True,high_error,1,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-8638b58367548312b0da,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Nora_Bendijo:Nora_Bendijo_0002,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.15871591121,True,False,False,True,True,0.935806440682,True,high_error,2,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-b7ea27fc620d37d8759c,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Marcelo_Rios:Marcelo_Rios_0005,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,-0.015328630805,True,False,False,True,True,0.926829234923,True,high_error,3,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-3f9bda9165467aac4642,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Serena_Williams:Serena_Williams_0039,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.0515658855438,True,False,False,True,True,0.912809425775,True,high_error,4,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-24eeedca2d224f95890a,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Hillary_Clinton:Hillary_Clinton_0004,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.0417029857635,True,False,False,True,True,0.907826870788,True,high_error,5,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-f11c415a088e0e4c888c,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Marcelo_Rios:Marcelo_Rios_0003,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0471239089966,True,False,False,True,True,0.902778230086,True,high_error,6,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-2e3c5abbad2047b43ab1,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Barbara_Walters:Barbara_Walters_0002,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0666756331921,True,False,False,True,True,0.902093206054,True,high_error,7,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-81a17a6927badaf78305,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Serena_Williams:Serena_Williams_0026,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,-0.000265955924988,True,False,False,True,True,0.900496376278,True,high_error,8,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-47472a42e031a9b30017,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Sam_Bith:Sam_Bith_0002,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0308613628149,False,False,False,True,True,0.942970331124,True,rank_flip,1,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-a61450a01553f1863f79,population-e7d6e8ef630d54f456c856a2,lfw,lfw:George_Robertson:George_Robertson_0018,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.00724032521248,False,False,False,True,True,0.937189108631,True,rank_flip,2,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-d2c06b5282ef91270a11,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Abdel_Nasser_Assidi:Abdel_Nasser_Assidi_0001,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0624042153358,False,False,False,True,True,0.934136304897,True,rank_flip,3,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-a81cf48717d4723bd753,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Paul_Kagame:Paul_Kagame_0001,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.116485804319,False,False,False,True,True,0.930844681078,True,rank_flip,4,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-169bf52afd0b35b98eb9,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Chanda_Rubin:Chanda_Rubin_0005,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.108319349587,False,False,False,True,True,0.922147697183,True,rank_flip,5,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-0dd27523d4ea9e53f7c6,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Byron_Scott:Byron_Scott_0001,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0359975546598,False,False,False,True,True,0.921063082329,True,rank_flip,6,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-b517cf22b7f5d21d8e74,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Chanda_Rubin:Chanda_Rubin_0004,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0849655047059,False,False,False,True,True,0.916552634207,True,rank_flip,7,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-6dc854d1fcf7849a6bad,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Gray_Davis:Gray_Davis_0018,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,True,frozen_origin,0.102845489979,False,False,False,True,True,0.915979623204,True,rank_flip,8,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-ed76757a494f4607d216,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Arlen_Specter:Arlen_Specter_0001,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.040353551507,True,False,False,True,True,0.639420553228,True,stable,1,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-75111c45d5b2f90aacc9,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Arlen_Specter:Arlen_Specter_0002,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.00732943415642,True,False,False,True,True,0.646126603699,True,stable,2,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-1b9cf058ea7633b5bbc3,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Sergei_Ivanov:Sergei_Ivanov_0004,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.10116943717,True,False,False,True,True,0.654247140274,True,stable,3,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
gradcam-56fae4bee3f46e840f51,population-e7d6e8ef630d54f456c856a2,lfw,lfw:Tom_Craddick:Tom_Craddick_0001,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,0.01,False,frozen_origin,0.0443423837423,True,False,False,True,True,0.656309027318,True,stable,4,8972,8,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
